Using January 2024 Universe,


Cusip,ISIN,Description,Ticker,Coupon,Maturity,Composite Rating,Currency,Country,Sector Level 1,Sector Level 2,Sector Level 3,Sector Level 4,Type,Face Value,Price,Accrued Interest,% Weight,Cash,Duration To Worst,Yield to Worst,Effective Duration,Effective Yield,OAS vs Govt,Prior Month-End Price,Prior Month-End Accrued Interest,Prior Month-End % Weight,Prior Month-End Duration To Worst,Prior Month-End Yield To Worst,Prior Month-End Effective Duration,Prior Month-End Effective Yield,Prior Month-End OAS vs Govt,TRR % MTD LOC,Excess Rtn % MTD,Asset Swap Spread,Prior Month-End Asset Swap Spread,OAS vs Swap ,Prior Month-End OAS vs Swap,
'6XS1NIXX',XS2412044567,RWE AG,RWE,0.500,11/26/2028,BBB2,EUR,DE,Corporate,Utility,Utility,Electric-Integrated,SENR,750.0,88.314800,0.054645,0.02296,0.000000,4.691,3.112,4.728,3.088,110,89.140,0.049,0.02301,4.711,2.909,4.741,2.887,101,-0.919,-0.434,55,44,60,47,
'7J3XVXXX',XS2482887879,RWE AG,RWE,2.750,5/24/2030,BBB2,EUR,DE,Corporate,Utility,Utility,Electric-Integrated,SENR,1000.0,95.424000,1.698087,0.03365,0.000000,5.628,3.562,5.649,3.517,154,96.767,1.668,0.03386,5.657,3.318,5.664,3.273,140,-1.334,-0.781,99,83,103,85,
'7J3VLGXX',XS2482936247,RWE AG,RWE,2.125,5/24/2026,BBB2,EUR,DE,Corporate,Utility,Utility,Electric-Integrated,SENR,1000.0,97.352000,1.312158,0.03419,0.000000,2.245,3.295,2.196,3.254,95,97.765,1.289,0.03407,2.260,3.105,2.187,3.057,86,-0.393,-0.189,49,39,50,40,
'7T4DIBXX',XS2523390271,RWE AG,RWE,2.500,8/24/2025,BBB2,EUR,DE,Corporate,Utility,Utility,Electric-Integrated,SENR,1250.0,98.348340,0.915300,0.04299,0.000000,1.554,3.552,1.542,3.501,86,98.595,0.888,0.04277,1.567,3.387,1.550,3.334,80,-0.220,-0.107,45,37,46,38,
'8B0851XX',XS2584685031,RWE AG,RWE,3.625,2/13/2029,BBB2,EUR,DE,Corporate,Utility,Utility,Electric-Integrated,SENR,500.0,101.893400,3.237671,0.01821,0.000000,4.265,3.199,4.404,3.137,114,103.156,3.198,0.01829,4.291,2.921,4.416,2.867,98,-1.150,-0.702,64,45,64,44,
'8B092PXX',XS2584685387,RWE AG,RWE,4.125,2/13/2035,BBB2,EUR,DE,Corporate,Utility,Utility,Electric-Integrated,SENR,500.0,101.963000,3.684247,0.01830,0.000000,8.348,3.900,8.657,3.848,167,103.855,3.639,0.01849,8.399,3.688,8.702,3.642,154,-1.718,-0.992,129,115,129,113,
'74JAQ7XX',XS2435102103,Royal Bank of Canada,RY,1.034,1/25/2034,A1,EUR,CA,Corporate,Financial,Banking,Banking,SNPR,620.0,76.228000,0.977343,0.01658,0.000000,9.042,3.943,9.245,3.905,177,77.140,0.966,0.01666,9.069,3.810,9.272,3.775,172,-1.153,-0.388,117,111,137,129,
'7FVSK1XX',XS2472603740,Royal Bank of Canada,RY,2.125,4/26/2029,A1,EUR,CA,Corporate,Financial,Banking,Banking,SNPR,1250.0,93.049780,1.474727,0.04094,0.000000,4.817,3.583,4.872,3.552,158,94.176,1.452,0.04112,4.842,3.335,4.891,3.308,144,-1.153,-0.658,102,86,107,89,
'8RLRSIXX',XS2644756608,Royal Bank of Canada,RY,4.125,7/5/2028,A1,EUR,CA,Corporate,Financial,Banking,Banking,SNPR,750.0,102.121000,2.073770,0.02708,0.000000,3.981,3.599,4.028,3.567,154,103.160,2.029,0.02714,4.004,3.352,4.045,3.324,140,-0.945,-0.536,107,90,105,89,
'91FPFZXX',XS2696780464,Royal Bank of Canada,RY,4.375,10/2/2030,A1,EUR,CA,Corporate,Financial,Banking,Banking,SNPR,750.0,103.659000,1.135587,0.02723,0.000000,5.724,3.747,5.805,3.713,173,105.093,1.088,0.02739,5.754,3.511,5.830,3.481,159,-1.305,-0.745,125,108,122,105,
'ZO388127',XS2228260043,Ryanair Designated Activity Company,RYAID,2.875,9/15/2025,BBB1,EUR,IE,Corporate,Industrials,Transportation,Air Transportation,SENR,850.0,98.773000,0.879781,0.02935,0.000000,1.608,3.628,1.632,3.596,99,98.990,0.848,0.02919,1.620,3.489,1.644,3.459,96,-0.186,-0.057,58,53,59,54,
'6AZ6JFXX',XS2344385815,Ryanair Designated Activity Company,RYAID,0.875,5/25/2026,BBB1,EUR,IE,Corporate,Industrials,Transportation,Air Transportation,SENR,1200.0,94.027000,0.537910,0.03932,0.000000,2.278,3.528,2.306,3.498,121,94.385,0.528,0.03918,2.292,3.351,2.318,3.324,114,-0.367,-0.148,72,64,75,67,
'AZ598512',XS2028816028,Banco de Sabadell SA,SABSM,0.875,7/22/2025,BBB2,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,1000.0,95.927800,0.399249,0.03338,0.000000,1.481,3.633,1.504,3.600,91,96.190,0.390,0.03322,1.494,3.431,1.516,3.402,82,-0.262,-0.155,49,38,51,40,
'ZO293548',XS2228245838,Banco de Sabadell SA,SABSM,1.125,3/11/2026,BBB2,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,500.0,94.440000,0.922131,0.01652,0.000000,2.069,3.825,2.096,4.008,141,94.861,0.910,0.01647,2.085,3.599,2.109,3.799,130,-0.427,-0.231,95,83,98,85,
'81DMQGXX',XS2553801502,Banco de Sabadell SA,SABSM,5.125,11/10/2027,BBB2,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,750.0,104.236600,0.784153,0.02729,0.000000,3.436,4.227,3.485,4.004,177,105.098,0.728,0.02730,3.456,4.036,3.501,3.774,165,-0.761,-0.413,136,121,131,117,
'8OHBTEXX',XS2598331242,Banco de Sabadell SA,SABSM,5.000,6/7/2028,BBB2,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,750.0,104.047300,2.896175,0.02779,0.000000,3.827,4.202,3.882,4.061,188,105.048,2.842,0.02783,3.850,4.001,3.899,3.828,176,-0.877,-0.485,144,129,140,124,
'BO471891',FR0014002G44,Safran SA,SAFFP,0.125,3/16/2026,A3,EUR,FR,Corporate,Industrials,Capital Goods,Aerospace/Defense,SENR,700.0,93.135690,0.100751,0.02261,0.000000,2.117,3.426,2.143,3.397,104,93.642,0.099,0.02257,2.134,3.155,2.156,3.131,88,-0.539,-0.337,57,41,60,43,
'BO472095',FR0014002G36,Safran SA,SAFFP,0.750,3/17/2031,A3,EUR,FR,Corporate,Industrials,Capital Goods,Aerospace/Defense,SENR,700.0,85.989400,0.602459,0.02100,0.000000,6.770,2.938,6.830,2.915,93,87.016,0.594,0.02109,6.794,2.761,6.846,2.740,85,-1.162,-0.515,39,29,43,31,
'AX543405',XS1962543820,Sagax AB,SAGAX,2.250,3/13/2025,BBB2,EUR,SE,Corporate,Industrials,Real Estate,RealEstate Dev & Mgt,SENR,400.0,97.136160,1.831967,0.01372,0.000000,1.113,4.772,1.122,4.724,180,97.213,1.807,0.01362,1.125,4.678,1.130,4.631,181,-0.053,0.002,136,134,141,139,
'BN616652',XS2291340433,Sagax Euro Mtn Nl BV,SAGAX,0.750,1/26/2028,BBB2,EUR,SE,Corporate,Industrials,Real Estate,RealEstate Dev & Mgt,SENR,500.0,85.182800,0.706849,0.01488,0.000000,3.790,4.861,3.859,4.804,275,85.275,0.699,0.01479,3.802,4.822,3.870,4.765,282,-0.097,0.294,207,211,228,232,
'ZP708100',XS2112816934,Sagax AB,SAGAX,1.125,1/30/2027,BBB2,EUR,SE,Corporate,Industrials,Real Estate,RealEstate Dev & Mgt,SENR,375.0,89.710000,1.047945,0.01179,0.000000,2.859,4.811,2.914,4.755,255,89.875,1.036,0.01173,2.872,4.735,2.926,4.680,257,-0.168,0.118,199,201,214,215,
'69VKWZXX',XS2342227837,Sagax Euro Mtn Nl BV,SAGAX,1.000,5/17/2029,BBB2,EUR,SE,Corporate,Industrials,Real Estate,RealEstate Dev & Mgt,SENR,500.0,81.328800,0.636612,0.01420,0.000000,4.945,5.061,5.040,4.998,303,81.494,0.626,0.01412,4.958,5.012,5.052,4.951,308,-0.188,0.323,223,225,251,254,
'78DV1OXX',XS2447539060,Sagax Euro Mtn Nl BV,SAGAX,1.625,2/24/2026,BBB2,EUR,SE,Corporate,Industrials,Real Estate,RealEstate Dev & Mgt,SENR,300.0,94.597600,1.402397,0.00998,0.000000,2.001,4.324,2.036,4.278,189,94.655,1.385,0.00991,2.012,4.280,2.047,4.235,195,-0.041,0.148,139,145,145,150,
'AR286126',XS1775786574,Sampo PLC,SAMPFH,1.625,2/21/2028,A3,EUR,FI,Corporate,Financial,Insurance,P&C,SENR,313.0,95.975000,1.415753,0.01056,0.000000,3.864,2.667,3.824,2.630,58,96.550,1.398,0.01055,3.881,2.512,3.829,2.473,53,-0.569,-0.184,10,3,11,3,
'AU673463',XS1888184121,Sampo PLC,SAMPFH,2.250,9/27/2030,A3,EUR,FI,Corporate,Financial,Insurance,P&C,SENR,404.9,97.000000,0.614754,0.01369,0.000000,6.105,2.743,6.097,2.706,73,98.160,0.590,0.01375,6.131,2.550,6.112,2.512,63,-1.150,-0.559,21,8,22,9,
'ZO200558',XS2226645278,Sampo PLC,SAMPFH,2.500,9/3/2032,BBB1,EUR,FI,Corporate,Financial,Insurance,P&C,SUB,1000.0,83.090000,0.846994,0.02908,0.000000,7.365,6.316,7.438,5.770,262,84.084,0.820,0.02920,7.394,6.230,7.469,5.655,256,-1.139,-0.475,243,236,223,214,
'ZS697534',XS1995716211,Sampo PLC,SAMPFH,3.375,5/23/2029,BBB1,EUR,FI,Corporate,Financial,Insurance,P&C,SUB,500.0,93.424000,2.093238,0.01655,0.000000,4.670,4.783,4.720,5.872,266,94.106,2.056,0.01654,4.690,4.628,4.736,5.770,261,-0.671,-0.194,250,243,217,209,
'EK315763',XS1078218218,Sandvik AB,SANDSS,3.000,6/18/2026,A3,EUR,SE,Corporate,Industrials,Capital Goods,Machinery,SENR,350.0,98.688200,1.647541,0.01217,0.000000,2.282,3.563,2.311,3.532,125,99.000,1.615,0.01211,2.296,3.425,2.323,3.396,122,-0.277,-0.059,78,74,79,75,
'6Y08X1XX',XS2411720233,Sandvik AB,SANDSS,0.375,11/25/2028,A3,EUR,SE,Corporate,Industrials,Capital Goods,Machinery,SENR,500.0,87.300400,0.042008,0.01513,0.000000,4.696,3.225,4.739,3.199,122,87.932,0.038,0.01513,4.714,3.065,4.751,3.042,116,-0.713,-0.226,65,58,71,63,
'7KN0BEXX',XS2489287354,Sandvik AB,SANDSS,2.125,6/7/2027,A3,EUR,SE,Corporate,Industrials,Capital Goods,Machinery,SENR,500.0,96.521800,1.230874,0.01693,0.000000,3.192,3.212,3.151,3.139,99,96.959,1.208,0.01688,3.208,3.070,3.159,2.994,95,-0.422,-0.111,54,49,56,50,
'7WWFP5XX',XS2538368221,Sandvik AB,SANDSS,3.750,9/27/2029,A3,EUR,SE,Corporate,Industrials,Capital Goods,Machinery,SENR,500.0,102.462300,1.024590,0.01793,0.000000,4.850,3.251,5.003,3.197,122,103.356,0.984,0.01794,4.871,3.075,5.016,3.026,115,-0.817,-0.315,71,61,70,60,
'QJ499041',FR0013053329,Societe des Autoroutes du Nord et de l'Est de la France,SANEFP,1.875,3/16/2026,BBB2,EUR,FR,Corporate,Industrials,Transportation,Transport Infrastructure/Services,SENR,600.0,96.345600,1.511270,0.02034,0.000000,2.063,3.636,2.064,3.600,123,96.801,1.491,0.02029,2.078,3.403,2.057,3.365,110,-0.443,-0.254,77,63,79,65,
'QZ855278',FR0013213683,Societe des Autoroutes du Nord et de l'Est de la France,SANEFP,0.950,10/19/2028,BBB2,EUR,FR,Corporate,Industrials,Transportation,Transport Infrastructure/Services,SENR,300.0,89.451200,0.202459,0.00932,0.000000,4.534,3.373,4.573,3.343,135,90.155,0.192,0.00932,4.553,3.195,4.584,3.168,128,-0.767,-0.300,79,70,85,75,
'AR757214',FR0013324373,Sanofi,SANFP,1.875,3/21/2038,AA3,EUR,FR,Corporate,Industrials,Healthcare,Pharmaceuticals,SENR,1250.0,86.632200,1.485656,0.03816,0.000000,11.886,3.048,12.167,3.017,70,88.082,1.465,0.03850,11.933,2.910,12.211,2.880,64,-1.596,-0.599,38,30,42,33,
'AR757215',FR0013324357,Sanofi,SANFP,1.375,3/21/2030,AA3,EUR,FR,Corporate,Industrials,Healthcare,Pharmaceuticals,SENR,2000.0,91.331400,1.089481,0.06404,0.000000,5.744,2.922,5.766,2.894,93,92.265,1.074,0.06421,5.766,2.744,5.779,2.718,85,-0.985,-0.416,39,29,41,30,
'AR757216',FR0013324340,Sanofi,SANFP,1.000,3/21/2026,AA3,EUR,FR,Corporate,Industrials,Healthcare,Pharmaceuticals,SENR,1500.0,95.827200,0.792350,0.05022,0.000000,2.114,2.980,2.122,2.957,60,96.061,0.781,0.04997,2.127,2.857,2.124,2.833,58,-0.230,-0.032,15,13,16,13,
'AX664696',FR0013409844,Sanofi,SANFP,0.875,3/21/2029,AA3,EUR,FR,Corporate,Industrials,Healthcare,Pharmaceuticals,SENR,650.0,90.749410,0.693306,0.02059,0.000000,4.932,2.809,4.947,2.785,81,91.405,0.684,0.02059,4.950,2.660,4.957,2.637,77,-0.702,-0.196,28,21,30,22,
'AX664697',FR0013409851,Sanofi,SANFP,1.250,3/21/2034,AA3,EUR,FR,Corporate,Industrials,Healthcare,Pharmaceuticals,SENR,500.0,85.824000,0.990437,0.01504,0.000000,9.218,2.872,9.359,2.847,70,86.986,0.977,0.01513,9.248,2.726,9.385,2.702,64,-1.305,-0.530,28,19,31,21,
'BH291749',FR0013505104,Sanofi,SANFP,1.000,4/1/2025,AA3,EUR,FR,Corporate,Industrials,Healthcare,Pharmaceuticals,SENR,1000.0,96.975430,0.762295,0.03386,0.000000,1.186,3.538,1.189,3.502,62,97.131,0.751,0.03367,1.198,3.382,1.196,3.346,57,-0.148,-0.085,20,12,23,15,
'BH291750',FR0013505112,Sanofi,SANFP,1.500,4/1/2030,AA3,EUR,FR,Corporate,Industrials,Healthcare,Pharmaceuticals,SENR,1000.0,92.134000,1.143443,0.03232,0.000000,5.751,2.896,5.769,2.867,90,92.950,1.127,0.03236,5.772,2.742,5.781,2.715,85,-0.850,-0.282,36,28,38,30,
'EK472805',FR0012146801,Sanofi,SANFP,1.750,9/10/2026,AA3,EUR,FR,Corporate,Industrials,Healthcare,Pharmaceuticals,SENR,1510.0,96.981800,0.559426,0.05103,0.000000,2.553,2.935,2.517,2.888,64,97.250,0.540,0.05079,2.567,2.823,2.523,2.774,63,-0.255,-0.013,19,17,19,17,
'JK598111',FR0013144003,Sanofi,SANFP,1.125,4/5/2028,AA3,EUR,FR,Corporate,Industrials,Healthcare,Pharmaceuticals,SENR,700.0,93.404600,0.845287,0.02286,0.000000,4.021,2.792,4.021,2.767,73,93.884,0.833,0.02281,4.037,2.662,4.027,2.636,71,-0.493,-0.086,24,19,25,20,
'QZ468527',FR0013201639,Sanofi,SANFP,0.500,1/13/2027,AA3,EUR,FR,Corporate,Industrials,Healthcare,Pharmaceuticals,SENR,1150.0,93.397400,0.489041,0.03741,0.000000,2.909,2.809,2.917,2.783,57,93.839,0.484,0.03731,2.924,2.641,2.925,2.614,51,-0.462,-0.176,15,7,16,8,
'UV867675',FR0012969038,Sanofi,SANFP,1.500,9/22/2025,AA3,EUR,FR,Corporate,Industrials,Healthcare,Pharmaceuticals,SENR,750.0,97.158800,0.430328,0.02536,0.000000,1.645,3.228,1.621,3.187,60,97.423,0.414,0.02524,1.658,3.055,1.620,3.008,53,-0.253,-0.130,18,9,19,10,
'7DO932XX',FR0014009KS6,Sanofi,SANFP,0.875,4/6/2025,AA3,EUR,FR,Corporate,Industrials,Healthcare,Pharmaceuticals,SENR,850.0,96.795800,0.655055,0.02870,0.000000,1.200,3.535,1.214,3.503,63,97.020,0.645,0.02855,1.213,3.322,1.224,3.293,53,-0.220,-0.153,21,8,24,11,
'7DO933XX',FR0014009KQ0,Sanofi,SANFP,1.250,4/6/2029,AA3,EUR,FR,Corporate,Industrials,Healthcare,Pharmaceuticals,SENR,650.0,92.168290,0.935792,0.02097,0.000000,4.917,2.878,4.925,2.850,88,92.999,0.922,0.02100,4.938,2.694,4.934,2.666,80,-0.870,-0.368,34,24,36,25,
'BO048498',XS2263655081,Santander Consumer Finance S.A.,SANSCF,0.380,12/3/2025,BBB1,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,600.0,93.471080,0.033778,0.01944,0.000000,1.834,3.996,1.863,3.957,147,93.748,0.030,0.01935,1.848,3.814,1.875,3.779,140,-0.291,-0.125,100,92,105,97,
'BO106668',XS2305600723,Santander Consumer Finance S.A.,SANSCF,0.000,2/23/2026,A2,EUR,ES,Corporate,Financial,Banking,Banking,SENR,500.0,92.963600,0.000000,0.01611,0.000000,2.063,3.478,2.090,3.448,106,93.267,0.000,0.01604,2.077,3.303,2.102,3.276,100,-0.325,-0.130,59,52,63,55,
'ZP353644',XS2100690036,Santander Consumer Finance S.A.,SANSCF,0.375,1/17/2025,A2,EUR,ES,Corporate,Financial,Banking,Banking,SENR,1000.0,96.588000,0.362671,0.03359,0.000000,0.991,3.806,1.011,3.770,70,96.661,0.359,0.03337,1.003,3.695,1.022,3.661,70,-0.071,-0.030,30,27,31,27,
'ZQ491890',XS2078692105,Santander Consumer Finance S.A.,SANSCF,0.500,11/14/2026,A2,EUR,ES,Corporate,Financial,Banking,Banking,SENR,500.0,92.021800,0.071038,0.01595,0.000000,2.747,3.481,2.781,3.451,122,92.450,0.066,0.01591,2.762,3.301,2.794,3.274,115,-0.457,-0.184,76,68,80,72,
'73Z6OAXX',XS2432530637,Santander Consumer Finance S.A.,SANSCF,0.500,1/14/2027,A2,EUR,ES,Corporate,Financial,Banking,Banking,SENR,750.0,91.487000,0.487671,0.02390,0.000000,2.891,3.516,2.928,3.486,127,91.921,0.482,0.02384,2.907,3.343,2.941,3.315,120,-0.464,-0.175,81,74,86,78,
'7HMDW1XX',XS2478784163,Santander Consumer Finance S.A.,SANSCF,2.891,5/12/2028,BBB1,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,800.0,96.562710,1.879940,0.02729,0.000000,3.926,4.018,3.973,3.907,166,97.323,1.848,0.02729,3.945,3.851,3.989,3.726,158,-0.735,-0.332,115,105,117,106,
'7HMDVZXX',XS2478784247,Santander Consumer Finance S.A.,SANSCF,3.837,5/12/2027,BBB2,EUR,ES,Corporate,Financial,Banking,Banking,T2,600.0,95.242130,2.483392,0.02032,0.000000,2.968,5.888,3.007,5.718,289,95.535,2.441,0.02022,2.982,5.828,3.019,5.653,290,-0.256,0.041,239,238,242,241,
'8G8FUSXX',XS2605909790,Santander Consumer Finance S.A.,SANSCF,4.830,3/29/2026,BBB1,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,600.0,102.080600,3.721475,0.02200,0.000000,2.022,4.313,2.047,4.114,142,102.593,3.669,0.02193,2.038,4.138,2.060,3.906,130,-0.433,-0.244,99,86,98,84,
'8JI12BXX',XS2618690981,Santander Consumer Finance S.A.,SANSCF,4.125,5/5/2028,A2,EUR,ES,Corporate,Financial,Banking,Banking,SENR,500.0,102.630000,2.761271,0.01826,0.000000,3.824,3.457,3.869,3.427,138,103.279,2.716,0.01823,3.842,3.298,3.883,3.272,133,-0.570,-0.179,92,84,90,83,
'8G8FURXX',XS2605909956,Santander Consumer Finance S.A.,SANSCF,4.820,3/29/2027,BBB1,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,700.0,101.956900,3.713770,0.02563,0.000000,2.851,4.090,2.886,4.059,164,102.768,3.661,0.02563,2.870,3.878,2.901,3.850,153,-0.713,-0.431,117,104,117,103,
'8KOJXSXX',XS2623556326,Santander Consumer Finance S.A.,SANSCF,4.864,5/31/2027,BBB1,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,650.0,103.139700,2.910426,0.02388,0.000000,3.025,4.189,3.063,4.021,164,103.712,2.857,0.02383,3.041,4.046,3.077,3.859,158,-0.487,-0.186,122,115,120,112,
'AM019613',XS1548444816,Banco Santander S.A.,SANTAN,3.125,1/19/2027,BBB2,EUR,ES,Corporate,Financial,Banking,Banking,T2,1000.0,98.428000,3.005137,0.03515,0.000000,2.757,3.681,2.795,3.647,142,99.086,2.971,0.03510,2.774,3.445,2.809,3.416,130,-0.611,-0.338,101,87,102,87,
'AQ688602',XS1751004232,Banco Santander S.A.,SANTAN,1.125,1/17/2025,A3,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,1250.0,97.163800,1.088014,0.04255,0.000000,0.982,3.981,1.002,3.942,87,97.264,1.076,0.04228,0.994,3.848,1.014,3.811,85,-0.090,-0.050,47,41,48,42,
'AR050170',XS1767931121,Banco Santander S.A.,SANTAN,2.125,2/8/2028,BBB2,EUR,ES,Corporate,Financial,Banking,Banking,T2,1250.0,93.794000,1.927055,0.04146,0.000000,3.737,3.791,3.786,3.756,170,94.630,1.904,0.04151,3.757,3.555,3.802,3.524,157,-0.841,-0.459,118,104,123,108,
'BJ187479',XS2168647357,Banco Santander S.A.,SANTAN,1.375,1/5/2026,A3,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,1500.0,95.455200,0.000000,0.04961,1.375000,1.914,3.777,1.943,3.742,129,95.848,1.360,0.05015,1.902,3.550,1.928,3.519,117,-0.389,-0.213,84,72,87,74,
'BJ741778',XS2182426937,Banco Santander S.A.,SANTAN,1.740,6/3/2030,A3,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,288.0,86.141840,1.026885,0.00870,0.000000,5.779,4.254,5.871,4.210,224,87.521,1.008,0.00877,5.809,3.979,5.894,3.940,207,-1.536,-0.962,158,141,173,152,
'BK143862',XS2194370727,Banco Santander S.A.,SANTAN,1.125,6/23/2027,A3,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,1000.0,92.552400,0.602459,0.03228,0.000000,3.284,3.438,3.319,3.409,128,93.253,0.590,0.03228,3.303,3.204,3.334,3.179,115,-0.734,-0.402,80,67,84,70,
'BN918175',XS2298304499,Banco Santander S.A.,SANTAN,0.200,2/11/2028,A2,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,1250.0,87.715000,0.179726,0.03807,0.000000,3.943,3.465,3.986,3.435,139,88.416,0.178,0.03809,3.962,3.255,4.000,3.229,129,-0.789,-0.383,85,73,92,79,
'BO656680',XS2324321285,Banco Santander S.A.,SANTAN,0.500,3/24/2026,A3,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,1000.0,92.857000,0.392076,0.03231,0.000000,2.121,3.921,2.146,4.184,143,93.259,0.387,0.03221,2.136,3.703,2.159,4.026,135,-0.423,-0.222,96,87,100,91,
'JK467259',XS1384064587,Banco Santander S.A.,SANTAN,3.250,4/4/2026,BBB2,EUR,ES,Corporate,Financial,Banking,Banking,T2,1500.0,98.862400,2.450820,0.05266,0.000000,2.073,3.783,2.102,3.747,140,99.301,2.415,0.05248,2.088,3.573,2.115,3.542,130,-0.396,-0.200,94,84,95,84,
'ZO971715',XS2247936342,Banco Santander S.A.,SANTAN,1.625,10/22/2030,BBB2,EUR,ES,Corporate,Financial,Banking,Banking,T2,1000.0,84.889200,0.332992,0.02953,0.000000,6.172,4.229,6.273,4.185,221,86.068,0.315,0.02971,6.199,4.003,6.295,3.964,208,-1.344,-0.740,154,141,170,154,
'ZP793753',XS2113889351,Banco Santander S.A.,SANTAN,0.500,2/4/2027,A3,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,1250.0,91.018400,0.458904,0.03962,0.000000,2.943,3.633,2.982,3.600,140,91.696,0.453,0.03962,2.962,3.372,2.997,3.344,124,-0.730,-0.435,93,77,99,82,
'ZR886645',XS2063247915,Banco Santander S.A.,SANTAN,0.300,10/4/2026,A2,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,1000.0,92.360400,0.076230,0.03203,0.000000,2.650,3.253,2.680,3.227,99,92.881,0.073,0.03197,2.667,3.030,2.693,3.008,88,-0.556,-0.295,53,41,56,43,
'EK787681',XS1201001572,Banco Santander S.A.,SANTAN,2.500,3/18/2025,BBB2,EUR,ES,Corporate,Financial,Banking,Banking,T2,1500.0,98.346400,2.001366,0.05215,0.000000,1.130,3.932,1.150,3.894,98,98.560,1.974,0.05187,1.143,3.732,1.162,3.698,89,-0.185,-0.126,57,45,59,47,
'6EWLCBXX',XS2357417257,Banco Santander S.A.,SANTAN,0.625,6/24/2028,A3,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,1000.0,87.597600,0.332992,0.03047,0.000000,4.246,3.684,4.296,3.740,158,88.491,0.326,0.03055,4.267,3.440,4.312,3.519,146,-0.998,-0.558,100,87,107,93,
'6VLGMQXX',XS2404651163,Banco Santander S.A.,SANTAN,1.000,11/4/2031,A3,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,1000.0,84.031000,0.169399,0.02917,0.000000,7.283,3.352,7.385,3.324,131,85.587,0.158,0.02949,7.315,3.098,7.410,3.075,115,-1.802,-1.121,75,58,83,64,
'7WWFPDXX',XS2538366878,Banco Santander S.A.,SANTAN,3.625,9/27/2025,A2,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,1500.0,99.788000,0.990437,0.05238,0.000000,1.632,3.744,1.657,3.849,112,100.123,0.951,0.05215,1.646,3.541,1.669,3.672,103,-0.292,-0.159,70,60,71,60,
'8828IKXX',XS2575952697,Banco Santander S.A.,SANTAN,3.875,1/16/2028,A2,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,1250.0,101.479000,3.758219,0.04558,0.000000,3.551,3.474,3.592,3.445,137,102.331,3.716,0.04560,3.572,3.249,3.609,3.223,126,-0.764,-0.403,92,78,91,77,
'8826XSXX',XS2575952424,Banco Santander S.A.,SANTAN,3.750,1/16/2026,A2,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,1750.0,100.407600,3.636986,0.06309,0.000000,1.858,3.537,1.884,3.506,106,100.806,3.596,0.06284,1.873,3.333,1.897,3.305,96,-0.342,-0.171,64,54,64,53,
'8LCDVNXX',XS2626699982,Banco Santander S.A.,SANTAN,5.750,8/23/2028,BBB2,EUR,ES,Corporate,Financial,Banking,Banking,T2,1500.0,103.758000,2.120902,0.05503,0.000000,3.940,5.013,3.941,4.707,261,104.789,2.058,0.05513,3.963,4.895,3.931,4.469,248,-0.906,-0.508,221,206,213,197,
'8P7HK9XX',XS2634826031,Banco Santander S.A.,SANTAN,4.250,6/12/2030,A2,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,1000.0,103.191000,2.403688,0.03659,0.000000,5.451,3.680,5.524,3.646,167,104.543,2.357,0.03677,5.480,3.448,5.547,3.418,154,-1.222,-0.683,118,102,116,99,
'93KVKWXX',XS2705604234,Banco Santander S.A.,SANTAN,4.875,10/18/2031,A3,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,2000.0,104.600600,1.052254,0.07321,0.000000,6.365,4.167,6.479,4.124,210,106.426,0.999,0.07390,6.403,3.900,6.511,3.862,193,-1.650,-1.048,167,147,162,142,
'93KVKXXX',XS2705604077,Banco Santander S.A.,SANTAN,4.625,10/18/2026,A3,EUR,ES,Corporate,Financial,Banking,Banking,SNPR,1250.0,101.766000,0.998292,0.04451,0.000000,2.556,3.934,2.594,4.042,162,102.430,0.948,0.04445,2.574,3.686,2.608,3.811,149,-0.593,-0.343,119,106,118,104,
'EK781444',XS1199439222,Santander UK PLC,SANUK,1.125,3/10/2025,A1,EUR,GB,Corporate,Financial,Banking,Banking,SNPR,477.3,96.760990,0.925205,0.01615,0.000000,1.121,3.992,1.141,3.953,102,96.913,0.913,0.01606,1.134,3.829,1.153,3.793,97,-0.142,-0.084,60,52,63,55,
